Image,Class,Flag,Recaptured_Probability
C:\Users\arpitasharma2\OneDrive - Deloitte (O365D)\Desktop\DIU\NMMS PHOTOS OF 10TH APRIL\NMMS PHOTOS OF 10TH APRIL\846_1701003044_AV_22012034659530_2025-04-10R1042025010623.jpeg,not_recaptured,1,0.9905669
C:\Users\arpitasharma2\OneDrive - Deloitte (O365D)\Desktop\DIU\NMMS PHOTOS OF 10TH APRIL\NMMS PHOTOS OF 10TH APRIL\846_1701005033_WC_22012035240335_2025-04-10R1042025012636.jpeg,not_recaptured,1,0.97200495
C:\Users\arpitasharma2\OneDrive - Deloitte (O365D)\Desktop\DIU\NMMS PHOTOS OF 10TH APRIL\NMMS PHOTOS OF 10TH APRIL\846_1708004031_RS_22012035135251_2025-04-10R1042025085644.jpeg,not_recaptured,1,0.9943328
C:\Users\arpitasharma2\OneDrive - Deloitte (O365D)\Desktop\DIU\NMMS PHOTOS OF 10TH APRIL\NMMS PHOTOS OF 10TH APRIL\846_1709001005_WC_22012035191485_2025-04-10R1042025092547.jpeg,recaptured,0,0.292562
C:\Users\arpitasharma2\OneDrive - Deloitte (O365D)\Desktop\DIU\NMMS PHOTOS OF 10TH APRIL\NMMS PHOTOS OF 10TH APRIL\846_1725005049_WC_22012035135057_2025-04-10R1042025111005.jpeg,not_recaptured,1,0.9987042
C:\Users\arpitasharma2\OneDrive - Deloitte (O365D)\Desktop\DIU\NMMS PHOTOS OF 10TH APRIL\NMMS PHOTOS OF 10TH APRIL\846_1734001080_RC_22012034836427_2025-04-10R1042025075658.jpeg,not_recaptured,1,0.9922477
C:\Users\arpitasharma2\OneDrive - Deloitte (O365D)\Desktop\DIU\NMMS PHOTOS OF 10TH APRIL\NMMS PHOTOS OF 10TH APRIL\847_1701003044_AV_22012034659530_2025-04-10R1042025010635.jpeg,not_recaptured,1,0.9924986
C:\Users\arpitasharma2\OneDrive - Deloitte (O365D)\Desktop\DIU\NMMS PHOTOS OF 10TH APRIL\NMMS PHOTOS OF 10TH APRIL\847_1701005033_WC_22012035240335_2025-04-10R1042025012643.jpeg,not_recaptured,1,0.9489234
C:\Users\arpitasharma2\OneDrive - Deloitte (O365D)\Desktop\DIU\NMMS PHOTOS OF 10TH APRIL\NMMS PHOTOS OF 10TH APRIL\847_1709001005_WC_22012035191485_2025-04-10R1042025092557.jpeg,recaptured,0,0.29395932
C:\Users\arpitasharma2\OneDrive - Deloitte (O365D)\Desktop\DIU\NMMS PHOTOS OF 10TH APRIL\NMMS PHOTOS OF 10TH APRIL\848_1701003029_WC_22012035204767_2025-04-10R1042025040632.jpeg,not_recaptured,1,0.93183213
C:\Users\arpitasharma2\OneDrive - Deloitte (O365D)\Desktop\DIU\NMMS PHOTOS OF 10TH APRIL\NMMS PHOTOS OF 10TH APRIL\848_1701005033_WC_22012035240335_2025-04-10R1042025012651.jpeg,not_recaptured,1,0.9574193
C:\Users\arpitasharma2\OneDrive - Deloitte (O365D)\Desktop\DIU\NMMS PHOTOS OF 10TH APRIL\NMMS PHOTOS OF 10TH APRIL\848_1730003054_RC_22012034835439_2025-04-10R1042025082854.jpeg,recaptured,0,0.11064586
C:\Users\arpitasharma2\OneDrive - Deloitte (O365D)\Desktop\DIU\NMMS PHOTOS OF 10TH APRIL\NMMS PHOTOS OF 10TH APRIL\849_1701003029_WC_22012035204767_2025-04-10R1042025040639.jpeg,not_recaptured,1,0.95972186
C:\Users\arpitasharma2\OneDrive - Deloitte (O365D)\Desktop\DIU\NMMS PHOTOS OF 10TH APRIL\NMMS PHOTOS OF 10TH APRIL\849_1701005033_WC_22012035240335_2025-04-10R1042025012657.jpeg,not_recaptured,0,0.79179597
C:\Users\arpitasharma2\OneDrive - Deloitte (O365D)\Desktop\DIU\NMMS PHOTOS OF 10TH APRIL\NMMS PHOTOS OF 10TH APRIL\849_1717005044_WC_22012035255424_2025-04-10R1042025112030.jpeg,not_recaptured,1,0.9670863
C:\Users\arpitasharma2\OneDrive - Deloitte (O365D)\Desktop\DIU\NMMS PHOTOS OF 10TH APRIL\NMMS PHOTOS OF 10TH APRIL\84_1701004012_WC_22012035215640_2025-04-10R1042025081229.jpeg,not_recaptured,0,0.5319324
C:\Users\arpitasharma2\OneDrive - Deloitte (O365D)\Desktop\DIU\NMMS PHOTOS OF 10TH APRIL\NMMS PHOTOS OF 10TH APRIL\850_1701003029_WC_22012035204767_2025-04-10R1042025040647.jpeg,not_recaptured,1,0.9870526
C:\Users\arpitasharma2\OneDrive - Deloitte (O365D)\Desktop\DIU\NMMS PHOTOS OF 10TH APRIL\NMMS PHOTOS OF 10TH APRIL\850_1701005032_WC_22012035232059_2025-04-10R1042025093733.jpeg,not_recaptured,0,0.80339307
C:\Users\arpitasharma2\OneDrive - Deloitte (O365D)\Desktop\DIU\NMMS PHOTOS OF 10TH APRIL\NMMS PHOTOS OF 10TH APRIL\850_1707004060_DP_22012034573121_2025-04-10R1042025102344.jpeg,not_recaptured,0,0.7419368
C:\Users\arpitasharma2\OneDrive - Deloitte (O365D)\Desktop\DIU\NMMS PHOTOS OF 10TH APRIL\NMMS PHOTOS OF 10TH APRIL\850_1709001007_WC_22012035250492_2025-04-10R1042025103259.jpeg,not_recaptured,1,0.9634751
C:\Users\arpitasharma2\OneDrive - Deloitte (O365D)\Desktop\DIU\NMMS PHOTOS OF 10TH APRIL\NMMS PHOTOS OF 10TH APRIL\850_1711003013_LD_22012034948014_2025-04-10R1042025062402.jpeg,not_recaptured,1,0.99622715
C:\Users\arpitasharma2\OneDrive - Deloitte (O365D)\Desktop\DIU\NMMS PHOTOS OF 10TH APRIL\NMMS PHOTOS OF 10TH APRIL\850_1725005024_WC_22012035225581_2025-04-10R1042025113919.jpeg,not_recaptured,1,0.9948238
C:\Users\arpitasharma2\OneDrive - Deloitte (O365D)\Desktop\DIU\NMMS PHOTOS OF 10TH APRIL\NMMS PHOTOS OF 10TH APRIL\850_1733007032_LD_22012034951002_2025-04-10R1042025031157.jpeg,not_recaptured,1,0.9941859
C:\Users\arpitasharma2\OneDrive - Deloitte (O365D)\Desktop\DIU\NMMS PHOTOS OF 10TH APRIL\NMMS PHOTOS OF 10TH APRIL\850_1733007032_LD_22012034951002_2025-04-10R1042025091532.jpeg,not_recaptured,1,0.98768425
C:\Users\arpitasharma2\OneDrive - Deloitte (O365D)\Desktop\DIU\NMMS PHOTOS OF 10TH APRIL\NMMS PHOTOS OF 10TH APRIL\851_1701003029_WC_22012035204767_2025-04-10R1042025040655.jpeg,not_recaptured,1,0.984404
C:\Users\arpitasharma2\OneDrive - Deloitte (O365D)\Desktop\DIU\NMMS PHOTOS OF 10TH APRIL\NMMS PHOTOS OF 10TH APRIL\851_1701005032_WC_22012035232059_2025-04-10R1042025093737.jpeg,not_recaptured,0,0.78934413
C:\Users\arpitasharma2\OneDrive - Deloitte (O365D)\Desktop\DIU\NMMS PHOTOS OF 10TH APRIL\NMMS PHOTOS OF 10TH APRIL\851_1711003013_LD_22012034948014_2025-04-10R1042025062407.jpeg,not_recaptured,1,0.9971392
C:\Users\arpitasharma2\OneDrive - Deloitte (O365D)\Desktop\DIU\NMMS PHOTOS OF 10TH APRIL\NMMS PHOTOS OF 10TH APRIL\851_1715003053_WC_22012034971002_2025-04-10R1042025035552.jpeg,not_recaptured,1,0.99302423
C:\Users\arpitasharma2\OneDrive - Deloitte (O365D)\Desktop\DIU\NMMS PHOTOS OF 10TH APRIL\NMMS PHOTOS OF 10TH APRIL\851_1715003053_WC_22012034971002_2025-04-10R1042025092433.jpeg,not_recaptured,1,0.9983814
C:\Users\arpitasharma2\OneDrive - Deloitte (O365D)\Desktop\DIU\NMMS PHOTOS OF 10TH APRIL\NMMS PHOTOS OF 10TH APRIL\852_1701005032_WC_22012035232059_2025-04-10R1042025093742.jpeg,not_recaptured,0,0.7808805
C:\Users\arpitasharma2\OneDrive - Deloitte (O365D)\Desktop\DIU\NMMS PHOTOS OF 10TH APRIL\NMMS PHOTOS OF 10TH APRIL\852_1707004060_DP_22012034573121_2025-04-10R1042025102403.jpeg,not_recaptured,0,0.64379996
C:\Users\arpitasharma2\OneDrive - Deloitte (O365D)\Desktop\DIU\NMMS PHOTOS OF 10TH APRIL\NMMS PHOTOS OF 10TH APRIL\852_1708003068_WC_22012035196951_2025-04-10R1042025073159.jpeg,not_recaptured,1,0.9249129
C:\Users\arpitasharma2\OneDrive - Deloitte (O365D)\Desktop\DIU\NMMS PHOTOS OF 10TH APRIL\NMMS PHOTOS OF 10TH APRIL\852_1715003053_WC_22012035229159_2025-04-10R1042025040949.jpeg,not_recaptured,1,0.9865507
C:\Users\arpitasharma2\OneDrive - Deloitte (O365D)\Desktop\DIU\NMMS PHOTOS OF 10TH APRIL\NMMS PHOTOS OF 10TH APRIL\852_1715003053_WC_22012035229159_2025-04-10R1042025094452.jpeg,not_recaptured,1,0.9989299
C:\Users\arpitasharma2\OneDrive - Deloitte (O365D)\Desktop\DIU\NMMS PHOTOS OF 10TH APRIL\NMMS PHOTOS OF 10TH APRIL\852_1726003066_WC_22012035226857_2025-04-10R1042025063442.jpeg,not_recaptured,1,0.9467341
C:\Users\arpitasharma2\OneDrive - Deloitte (O365D)\Desktop\DIU\NMMS PHOTOS OF 10TH APRIL\NMMS PHOTOS OF 10TH APRIL\853_1701003029_WC_22012035204767_2025-04-10R1042025040724.jpeg,not_recaptured,1,0.97538745
C:\Users\arpitasharma2\OneDrive - Deloitte (O365D)\Desktop\DIU\NMMS PHOTOS OF 10TH APRIL\NMMS PHOTOS OF 10TH APRIL\853_1701005032_WC_22012035232059_2025-04-10R1042025093747.jpeg,not_recaptured,1,0.8651716
C:\Users\arpitasharma2\OneDrive - Deloitte (O365D)\Desktop\DIU\NMMS PHOTOS OF 10TH APRIL\NMMS PHOTOS OF 10TH APRIL\853_1709001007_WC_22012035250492_2025-04-10R1042025103349.jpeg,not_recaptured,1,0.990053
C:\Users\arpitasharma2\OneDrive - Deloitte (O365D)\Desktop\DIU\NMMS PHOTOS OF 10TH APRIL\NMMS PHOTOS OF 10TH APRIL\853_1717004013_WC_22012035115659_2025-04-10R1042025074602.jpeg,recaptured,0,0.05875277
C:\Users\arpitasharma2\OneDrive - Deloitte (O365D)\Desktop\DIU\NMMS PHOTOS OF 10TH APRIL\NMMS PHOTOS OF 10TH APRIL\853_1726003066_WC_22012035226857_2025-04-10R1042025063451.jpeg,recaptured,0,0.14983612
C:\Users\arpitasharma2\OneDrive - Deloitte (O365D)\Desktop\DIU\NMMS PHOTOS OF 10TH APRIL\NMMS PHOTOS OF 10TH APRIL\854_1701003029_WC_22012035204767_2025-04-10R1042025040737.jpeg,not_recaptured,1,0.9695333
C:\Users\arpitasharma2\OneDrive - Deloitte (O365D)\Desktop\DIU\NMMS PHOTOS OF 10TH APRIL\NMMS PHOTOS OF 10TH APRIL\854_1701005032_WC_22012035232059_2025-04-10R1042025093751.jpeg,not_recaptured,1,0.9359493
C:\Users\arpitasharma2\OneDrive - Deloitte (O365D)\Desktop\DIU\NMMS PHOTOS OF 10TH APRIL\NMMS PHOTOS OF 10TH APRIL\854_1709001007_WC_22012035250492_2025-04-10R1042025103402.jpeg,not_recaptured,1,0.98389935
C:\Users\arpitasharma2\OneDrive - Deloitte (O365D)\Desktop\DIU\NMMS PHOTOS OF 10TH APRIL\NMMS PHOTOS OF 10TH APRIL\854_1727005007_RC_22012034838204_2025-04-10R1042025052757.jpeg,not_recaptured,1,0.9747815
C:\Users\arpitasharma2\OneDrive - Deloitte (O365D)\Desktop\DIU\NMMS PHOTOS OF 10TH APRIL\NMMS PHOTOS OF 10TH APRIL\854_1727005007_RC_22012034838204_2025-04-10R1042025112639.jpeg,not_recaptured,1,0.9923044
C:\Users\arpitasharma2\OneDrive - Deloitte (O365D)\Desktop\DIU\NMMS PHOTOS OF 10TH APRIL\NMMS PHOTOS OF 10TH APRIL\855_1701005032_WC_22012035232059_2025-04-10R1042025093757.jpeg,not_recaptured,1,0.92912686
C:\Users\arpitasharma2\OneDrive - Deloitte (O365D)\Desktop\DIU\NMMS PHOTOS OF 10TH APRIL\NMMS PHOTOS OF 10TH APRIL\855_1709001007_WC_22012035250492_2025-04-10R1042025103415.jpeg,not_recaptured,1,0.9839363
C:\Users\arpitasharma2\OneDrive - Deloitte (O365D)\Desktop\DIU\NMMS PHOTOS OF 10TH APRIL\NMMS PHOTOS OF 10TH APRIL\855_1717005044_WC_22012035255427_2025-04-10R1042025114731.jpeg,not_recaptured,1,0.9934968
C:\Users\arpitasharma2\OneDrive - Deloitte (O365D)\Desktop\DIU\NMMS PHOTOS OF 10TH APRIL\NMMS PHOTOS OF 10TH APRIL\855_1727005007_RC_22012034838668_2025-04-10R1042025052752.jpeg,not_recaptured,1,0.99601895
C:\Users\arpitasharma2\OneDrive - Deloitte (O365D)\Desktop\DIU\NMMS PHOTOS OF 10TH APRIL\NMMS PHOTOS OF 10TH APRIL\855_1727005007_RC_22012034838668_2025-04-10R1042025112646.jpeg,not_recaptured,1,0.99543494
C:\Users\arpitasharma2\OneDrive - Deloitte (O365D)\Desktop\DIU\NMMS PHOTOS OF 10TH APRIL\NMMS PHOTOS OF 10TH APRIL\856_1701005032_WC_22012035232059_2025-04-10R1042025093801.jpeg,not_recaptured,0,0.6007948
C:\Users\arpitasharma2\OneDrive - Deloitte (O365D)\Desktop\DIU\NMMS PHOTOS OF 10TH APRIL\NMMS PHOTOS OF 10TH APRIL\856_1701007039_WC_22012035225318_2025-04-10R1042025104005.jpeg,not_recaptured,1,0.9704907
C:\Users\arpitasharma2\OneDrive - Deloitte (O365D)\Desktop\DIU\NMMS PHOTOS OF 10TH APRIL\NMMS PHOTOS OF 10TH APRIL\856_1707004060_DP_22012034571684_2025-04-10R1042025100657.jpeg,not_recaptured,1,0.9718526
C:\Users\arpitasharma2\OneDrive - Deloitte (O365D)\Desktop\DIU\NMMS PHOTOS OF 10TH APRIL\NMMS PHOTOS OF 10TH APRIL\856_1722007028_WC_22012035248655_2025-04-10R1042025090512.jpeg,not_recaptured,1,0.993131
C:\Users\arpitasharma2\OneDrive - Deloitte (O365D)\Desktop\DIU\NMMS PHOTOS OF 10TH APRIL\NMMS PHOTOS OF 10TH APRIL\857_1701005032_WC_22012035232059_2025-04-10R1042025093807.jpeg,not_recaptured,0,0.75359786
C:\Users\arpitasharma2\OneDrive - Deloitte (O365D)\Desktop\DIU\NMMS PHOTOS OF 10TH APRIL\NMMS PHOTOS OF 10TH APRIL\857_1701007039_WC_22012035225318_2025-04-10R1042025104015.jpeg,not_recaptured,1,0.9726185
C:\Users\arpitasharma2\OneDrive - Deloitte (O365D)\Desktop\DIU\NMMS PHOTOS OF 10TH APRIL\NMMS PHOTOS OF 10TH APRIL\857_1715003053_WC_22012035229159_2025-04-10R1042025041048.jpeg,not_recaptured,1,0.9959363
C:\Users\arpitasharma2\OneDrive - Deloitte (O365D)\Desktop\DIU\NMMS PHOTOS OF 10TH APRIL\NMMS PHOTOS OF 10TH APRIL\857_1715003053_WC_22012035229159_2025-04-10R1042025094401.jpeg,not_recaptured,1,0.98992586
C:\Users\arpitasharma2\OneDrive - Deloitte (O365D)\Desktop\DIU\NMMS PHOTOS OF 10TH APRIL\NMMS PHOTOS OF 10TH APRIL\857_1722001075_WC_22012035231993_2025-04-10R1042025052535.jpeg,not_recaptured,0,0.7886126
C:\Users\arpitasharma2\OneDrive - Deloitte (O365D)\Desktop\DIU\NMMS PHOTOS OF 10TH APRIL\NMMS PHOTOS OF 10TH APRIL\858_1701005032_WC_22012035232059_2025-04-10R1042025093811.jpeg,not_recaptured,1,0.9403256
C:\Users\arpitasharma2\OneDrive - Deloitte (O365D)\Desktop\DIU\NMMS PHOTOS OF 10TH APRIL\NMMS PHOTOS OF 10TH APRIL\858_1707004060_DP_22012034571684_2025-04-10R1042025100720.jpeg,not_recaptured,1,0.92184067
C:\Users\arpitasharma2\OneDrive - Deloitte (O365D)\Desktop\DIU\NMMS PHOTOS OF 10TH APRIL\NMMS PHOTOS OF 10TH APRIL\858_1722001075_WC_22012035231993_2025-04-10R1042025052553.jpeg,not_recaptured,0,0.6505024
C:\Users\arpitasharma2\OneDrive - Deloitte (O365D)\Desktop\DIU\NMMS PHOTOS OF 10TH APRIL\NMMS PHOTOS OF 10TH APRIL\858_1722007028_WC_22012035248655_2025-04-10R1042025090537.jpeg,not_recaptured,1,0.99698466
C:\Users\arpitasharma2\OneDrive - Deloitte (O365D)\Desktop\DIU\NMMS PHOTOS OF 10TH APRIL\NMMS PHOTOS OF 10TH APRIL\858_1725003057_RC_22012034832205_2025-04-10R1042025100236.jpeg,not_recaptured,1,0.99047875
C:\Users\arpitasharma2\OneDrive - Deloitte (O365D)\Desktop\DIU\NMMS PHOTOS OF 10TH APRIL\NMMS PHOTOS OF 10TH APRIL\858_1727001056_WC_22012035205526_2025-04-10R1042025064543.jpeg,not_recaptured,1,0.98350626
C:\Users\arpitasharma2\OneDrive - Deloitte (O365D)\Desktop\DIU\NMMS PHOTOS OF 10TH APRIL\NMMS PHOTOS OF 10TH APRIL\859_1707004060_DP_22012034571684_2025-04-10R1042025100729.jpeg,not_recaptured,1,0.85342985
C:\Users\arpitasharma2\OneDrive - Deloitte (O365D)\Desktop\DIU\NMMS PHOTOS OF 10TH APRIL\NMMS PHOTOS OF 10TH APRIL\859_1709001023_AV_22012034663532_2025-04-10R1042025093148.jpeg,not_recaptured,1,0.996117
C:\Users\arpitasharma2\OneDrive - Deloitte (O365D)\Desktop\DIU\NMMS PHOTOS OF 10TH APRIL\NMMS PHOTOS OF 10TH APRIL\859_1722001075_WC_22012035231993_2025-04-10R1042025052600.jpeg,not_recaptured,0,0.5457155
C:\Users\arpitasharma2\OneDrive - Deloitte (O365D)\Desktop\DIU\NMMS PHOTOS OF 10TH APRIL\NMMS PHOTOS OF 10TH APRIL\859_1722007028_WC_22012035248655_2025-04-10R1042025090626.jpeg,not_recaptured,1,0.9943796
C:\Users\arpitasharma2\OneDrive - Deloitte (O365D)\Desktop\DIU\NMMS PHOTOS OF 10TH APRIL\NMMS PHOTOS OF 10TH APRIL\85_1701004012_WC_22012035215640_2025-04-10R1042025081235.jpeg,recaptured,0,0.12670845
C:\Users\arpitasharma2\OneDrive - Deloitte (O365D)\Desktop\DIU\NMMS PHOTOS OF 10TH APRIL\NMMS PHOTOS OF 10TH APRIL\85_1703003004_RC_22012034838967_2025-04-10R1042025032456.jpeg,not_recaptured,1,0.9802704
C:\Users\arpitasharma2\OneDrive - Deloitte (O365D)\Desktop\DIU\NMMS PHOTOS OF 10TH APRIL\NMMS PHOTOS OF 10TH APRIL\85_1703003004_RC_22012034838967_2025-04-10R1042025101648.jpeg,not_recaptured,1,0.9893282
C:\Users\arpitasharma2\OneDrive - Deloitte (O365D)\Desktop\DIU\NMMS PHOTOS OF 10TH APRIL\NMMS PHOTOS OF 10TH APRIL\85_1712005049_WC_22012035082982_2025-04-10R1042025065655.jpeg,recaptured,0,0.0301888
C:\Users\arpitasharma2\OneDrive - Deloitte (O365D)\Desktop\DIU\NMMS PHOTOS OF 10TH APRIL\NMMS PHOTOS OF 10TH APRIL\860_1701005032_WC_22012035250940_2025-04-10R1042025093818.jpeg,not_recaptured,0,0.7932993
C:\Users\arpitasharma2\OneDrive - Deloitte (O365D)\Desktop\DIU\NMMS PHOTOS OF 10TH APRIL\NMMS PHOTOS OF 10TH APRIL\861_1701005032_WC_22012035250940_2025-04-10R1042025093826.jpeg,not_recaptured,1,0.88908637
C:\Users\arpitasharma2\OneDrive - Deloitte (O365D)\Desktop\DIU\NMMS PHOTOS OF 10TH APRIL\NMMS PHOTOS OF 10TH APRIL\861_1709001019_WC_22012035252072_2025-04-10R1042025063339.jpeg,not_recaptured,1,0.9891812
C:\Users\arpitasharma2\OneDrive - Deloitte (O365D)\Desktop\DIU\NMMS PHOTOS OF 10TH APRIL\NMMS PHOTOS OF 10TH APRIL\861_1722007028_WC_22012035248655_2025-04-10R1042025090639.jpeg,not_recaptured,1,0.9964551
C:\Users\arpitasharma2\OneDrive - Deloitte (O365D)\Desktop\DIU\NMMS PHOTOS OF 10TH APRIL\NMMS PHOTOS OF 10TH APRIL\862_1701005032_WC_22012035250940_2025-04-10R1042025093831.jpeg,not_recaptured,1,0.92696553
C:\Users\arpitasharma2\OneDrive - Deloitte (O365D)\Desktop\DIU\NMMS PHOTOS OF 10TH APRIL\NMMS PHOTOS OF 10TH APRIL\862_1701007039_WC_22012035225318_2025-04-10R1042025104101.jpeg,not_recaptured,1,0.96960616
C:\Users\arpitasharma2\OneDrive - Deloitte (O365D)\Desktop\DIU\NMMS PHOTOS OF 10TH APRIL\NMMS PHOTOS OF 10TH APRIL\862_1722007028_WC_22012035248655_2025-04-10R1042025090655.jpeg,not_recaptured,1,0.99576145
C:\Users\arpitasharma2\OneDrive - Deloitte (O365D)\Desktop\DIU\NMMS PHOTOS OF 10TH APRIL\NMMS PHOTOS OF 10TH APRIL\863_1701005032_WC_22012035250940_2025-04-10R1042025093838.jpeg,not_recaptured,0,0.77155507
C:\Users\arpitasharma2\OneDrive - Deloitte (O365D)\Desktop\DIU\NMMS PHOTOS OF 10TH APRIL\NMMS PHOTOS OF 10TH APRIL\863_1701007039_WC_22012035225318_2025-04-10R1042025104054.jpeg,not_recaptured,1,0.98602676
C:\Users\arpitasharma2\OneDrive - Deloitte (O365D)\Desktop\DIU\NMMS PHOTOS OF 10TH APRIL\NMMS PHOTOS OF 10TH APRIL\864_1701005032_WC_22012035250940_2025-04-10R1042025093843.jpeg,not_recaptured,1,0.9161463
C:\Users\arpitasharma2\OneDrive - Deloitte (O365D)\Desktop\DIU\NMMS PHOTOS OF 10TH APRIL\NMMS PHOTOS OF 10TH APRIL\865_1701005032_WC_22012035250940_2025-04-10R1042025093849.jpeg,not_recaptured,1,0.90090716
C:\Users\arpitasharma2\OneDrive - Deloitte (O365D)\Desktop\DIU\NMMS PHOTOS OF 10TH APRIL\NMMS PHOTOS OF 10TH APRIL\865_1711002038_RC_22012034830002_2025-04-10R1042025082212.jpeg,recaptured,0,0.5028777
C:\Users\arpitasharma2\OneDrive - Deloitte (O365D)\Desktop\DIU\NMMS PHOTOS OF 10TH APRIL\NMMS PHOTOS OF 10TH APRIL\865_1725003002_WC_22012035236470_2025-04-10R1042025040838.jpeg,not_recaptured,1,0.99672604
C:\Users\arpitasharma2\OneDrive - Deloitte (O365D)\Desktop\DIU\NMMS PHOTOS OF 10TH APRIL\NMMS PHOTOS OF 10TH APRIL\865_1725003002_WC_22012035236470_2025-04-10R1042025094522.jpeg,not_recaptured,1,0.9932033
C:\Users\arpitasharma2\OneDrive - Deloitte (O365D)\Desktop\DIU\NMMS PHOTOS OF 10TH APRIL\NMMS PHOTOS OF 10TH APRIL\866_1701005032_WC_22012035250940_2025-04-10R1042025093854.jpeg,not_recaptured,1,0.89765245
C:\Users\arpitasharma2\OneDrive - Deloitte (O365D)\Desktop\DIU\NMMS PHOTOS OF 10TH APRIL\NMMS PHOTOS OF 10TH APRIL\867_1701005032_WC_22012035250940_2025-04-10R1042025093903.jpeg,not_recaptured,1,0.86964923
C:\Users\arpitasharma2\OneDrive - Deloitte (O365D)\Desktop\DIU\NMMS PHOTOS OF 10TH APRIL\NMMS PHOTOS OF 10TH APRIL\867_1722007028_WC_22012035248655_2025-04-10R1042025090823.jpeg,not_recaptured,1,0.9944224
C:\Users\arpitasharma2\OneDrive - Deloitte (O365D)\Desktop\DIU\NMMS PHOTOS OF 10TH APRIL\NMMS PHOTOS OF 10TH APRIL\868_1701005032_WC_22012035250940_2025-04-10R1042025093908.jpeg,not_recaptured,0,0.80690706
C:\Users\arpitasharma2\OneDrive - Deloitte (O365D)\Desktop\DIU\NMMS PHOTOS OF 10TH APRIL\NMMS PHOTOS OF 10TH APRIL\868_1722007028_WC_22012035248655_2025-04-10R1042025090840.jpeg,not_recaptured,1,0.9832745
C:\Users\arpitasharma2\OneDrive - Deloitte (O365D)\Desktop\DIU\NMMS PHOTOS OF 10TH APRIL\NMMS PHOTOS OF 10TH APRIL\869_1701005032_WC_22012035250940_2025-04-10R1042025093913.jpeg,not_recaptured,1,0.89359975
C:\Users\arpitasharma2\OneDrive - Deloitte (O365D)\Desktop\DIU\NMMS PHOTOS OF 10TH APRIL\NMMS PHOTOS OF 10TH APRIL\869_1708004043_RC_22012034834591_2025-04-10R1042025073950.jpeg,recaptured,0,0.14230381
C:\Users\arpitasharma2\OneDrive - Deloitte (O365D)\Desktop\DIU\NMMS PHOTOS OF 10TH APRIL\NMMS PHOTOS OF 10TH APRIL\86_1701001009_WC_22012035222401_2025-04-10R1042025020742.jpeg,not_recaptured,1,0.9484081
C:\Users\arpitasharma2\OneDrive - Deloitte (O365D)\Desktop\DIU\NMMS PHOTOS OF 10TH APRIL\NMMS PHOTOS OF 10TH APRIL\86_1701004012_WC_22012035215640_2025-04-10R1042025081242.jpeg,recaptured,0,0.31556872
C:\Users\arpitasharma2\OneDrive - Deloitte (O365D)\Desktop\DIU\NMMS PHOTOS OF 10TH APRIL\NMMS PHOTOS OF 10TH APRIL\870_1701005032_WC_22012035250940_2025-04-10R1042025093930.jpeg,not_recaptured,0,0.78224385
C:\Users\arpitasharma2\OneDrive - Deloitte (O365D)\Desktop\DIU\NMMS PHOTOS OF 10TH APRIL\NMMS PHOTOS OF 10TH APRIL\870_1711002031_WC_22012035146775_2025-04-10R1042025062852.jpeg,not_recaptured,1,0.9903072
C:\Users\arpitasharma2\OneDrive - Deloitte (O365D)\Desktop\DIU\NMMS PHOTOS OF 10TH APRIL\NMMS PHOTOS OF 10TH APRIL\871_1701005032_WC_22012035250940_2025-04-10R1042025093937.jpeg,recaptured,0,0.3997058
C:\Users\arpitasharma2\OneDrive - Deloitte (O365D)\Desktop\DIU\NMMS PHOTOS OF 10TH APRIL\NMMS PHOTOS OF 10TH APRIL\871_1708004043_RC_22012034834591_2025-04-10R1042025074005.jpeg,recaptured,0,0.33398786
C:\Users\arpitasharma2\OneDrive - Deloitte (O365D)\Desktop\DIU\NMMS PHOTOS OF 10TH APRIL\NMMS PHOTOS OF 10TH APRIL\872_1711007011_RC_22012034837339_2025-04-10R1042025060424.jpeg,not_recaptured,1,0.9839881
C:\Users\arpitasharma2\OneDrive - Deloitte (O365D)\Desktop\DIU\NMMS PHOTOS OF 10TH APRIL\NMMS PHOTOS OF 10TH APRIL\873_1701002044_WC_22012035223166_2025-04-10R1042025102144.jpeg,recaptured,0,0.08032707
C:\Users\arpitasharma2\OneDrive - Deloitte (O365D)\Desktop\DIU\NMMS PHOTOS OF 10TH APRIL\NMMS PHOTOS OF 10TH APRIL\874_1701002044_WC_22012035254996_2025-04-10R1042025102358.jpeg,recaptured,0,0.09768747
C:\Users\arpitasharma2\OneDrive - Deloitte (O365D)\Desktop\DIU\NMMS PHOTOS OF 10TH APRIL\NMMS PHOTOS OF 10TH APRIL\875_1701006021_FR_22012034323480_2025-04-10R1042025045446.jpeg,not_recaptured,1,0.94220865
C:\Users\arpitasharma2\OneDrive - Deloitte (O365D)\Desktop\DIU\NMMS PHOTOS OF 10TH APRIL\NMMS PHOTOS OF 10TH APRIL\875_1701007043_WC_22012035235447_2025-04-10R1042025080924.jpeg,not_recaptured,1,0.9726192
C:\Users\arpitasharma2\OneDrive - Deloitte (O365D)\Desktop\DIU\NMMS PHOTOS OF 10TH APRIL\NMMS PHOTOS OF 10TH APRIL\876_1701002044_WC_22012035223669_2025-04-10R1042025102159.jpeg,recaptured,0,0.15712094
