Image,Class,Recaptured_Probability,Flag
C:\Users\arpitasharma2\OneDrive - Deloitte (O365D)\Desktop\DIU\SNAP\SNAP\11862_2202003045_LD_32536_2025-02-19R1922025075044.jpeg,clear,-5.164574146270752,
C:\Users\arpitasharma2\OneDrive - Deloitte (O365D)\Desktop\DIU\SNAP\SNAP\11862_2202003045_LD_32536_2025-02-20R2022025085817.jpeg,clear,-4.2671966552734375,
C:\Users\arpitasharma2\OneDrive - Deloitte (O365D)\Desktop\DIU\SNAP\SNAP\11862_2202003045_LD_32536_2025-02-21R2122025071334.jpeg,clear,-4.413362503051758,
C:\Users\arpitasharma2\OneDrive - Deloitte (O365D)\Desktop\DIU\SNAP\SNAP\11863_2202003045_LD_32536_2025-02-19R1922025075108.jpeg,clear,-5.0996012687683105,
C:\Users\arpitasharma2\OneDrive - Deloitte (O365D)\Desktop\DIU\SNAP\SNAP\11863_2202003045_LD_32536_2025-02-20R2022025085842.jpeg,clear,-3.304205894470215,
C:\Users\arpitasharma2\OneDrive - Deloitte (O365D)\Desktop\DIU\SNAP\SNAP\11863_2202003045_LD_32536_2025-02-21R2122025071349.jpeg,clear,-3.7282955646514893,
C:\Users\arpitasharma2\OneDrive - Deloitte (O365D)\Desktop\DIU\SNAP\SNAP\11864_2202003045_LD_32536_2025-02-19R1922025075138.jpeg,clear,-4.283167362213135,
C:\Users\arpitasharma2\OneDrive - Deloitte (O365D)\Desktop\DIU\SNAP\SNAP\11864_2202003045_LD_32536_2025-02-20R2022025085858.jpeg,clear,-2.929314374923706,
C:\Users\arpitasharma2\OneDrive - Deloitte (O365D)\Desktop\DIU\SNAP\SNAP\11864_2202003045_LD_32536_2025-02-21R2122025071402.jpeg,clear,-4.605078220367432,
C:\Users\arpitasharma2\OneDrive - Deloitte (O365D)\Desktop\DIU\SNAP\SNAP\11865_2202003045_LD_32536_2025-02-21R2122025071413.jpeg,clear,-4.2544264793396,
C:\Users\arpitasharma2\OneDrive - Deloitte (O365D)\Desktop\DIU\SNAP\SNAP\11866_2202003045_LD_32536_2025-02-19R1922025075150.jpeg,clear,-4.578011512756348,
C:\Users\arpitasharma2\OneDrive - Deloitte (O365D)\Desktop\DIU\SNAP\SNAP\11866_2202003045_LD_32536_2025-02-20R2022025085913.jpeg,clear,-4.440435409545898,
C:\Users\arpitasharma2\OneDrive - Deloitte (O365D)\Desktop\DIU\SNAP\SNAP\11866_2202003045_LD_32536_2025-02-21R2122025071428.jpeg,clear,-4.363361358642578,
C:\Users\arpitasharma2\OneDrive - Deloitte (O365D)\Desktop\DIU\SNAP\SNAP\11867_2202003045_LD_32536_2025-02-19R1922025075202.jpeg,clear,-4.238769054412842,
C:\Users\arpitasharma2\OneDrive - Deloitte (O365D)\Desktop\DIU\SNAP\SNAP\11867_2202003045_LD_32536_2025-02-20R2022025085925.jpeg,clear,-3.996741533279419,
C:\Users\arpitasharma2\OneDrive - Deloitte (O365D)\Desktop\DIU\SNAP\SNAP\11867_2202003045_LD_32536_2025-02-21R2122025071441.jpeg,clear,-4.690367698669434,
C:\Users\arpitasharma2\OneDrive - Deloitte (O365D)\Desktop\DIU\SNAP\SNAP\11868_2202003045_LD_32536_2025-02-19R1922025082034.jpeg,clear,-4.203873634338379,
C:\Users\arpitasharma2\OneDrive - Deloitte (O365D)\Desktop\DIU\SNAP\SNAP\11868_2202003045_LD_32536_2025-02-20R2022025085754.jpeg,clear,-4.6273651123046875,
C:\Users\arpitasharma2\OneDrive - Deloitte (O365D)\Desktop\DIU\SNAP\SNAP\11868_2202003045_LD_32536_2025-02-21R2122025073519.jpeg,clear,-3.1727192401885986,
C:\Users\arpitasharma2\OneDrive - Deloitte (O365D)\Desktop\DIU\SNAP\SNAP\11869_2202003045_LD_32536_2025-02-19R1922025082051.jpeg,clear,-4.9189019203186035,
C:\Users\arpitasharma2\OneDrive - Deloitte (O365D)\Desktop\DIU\SNAP\SNAP\11869_2202003045_LD_32536_2025-02-20R2022025085818.jpeg,clear,-4.925848007202148,
C:\Users\arpitasharma2\OneDrive - Deloitte (O365D)\Desktop\DIU\SNAP\SNAP\11869_2202003045_LD_32536_2025-02-21R2122025073535.jpeg,clear,-4.0720696449279785,
C:\Users\arpitasharma2\OneDrive - Deloitte (O365D)\Desktop\DIU\SNAP\SNAP\11870_2202003045_LD_32536_2025-02-19R1922025082109.jpeg,clear,-3.669802188873291,
C:\Users\arpitasharma2\OneDrive - Deloitte (O365D)\Desktop\DIU\SNAP\SNAP\11870_2202003045_LD_32536_2025-02-20R2022025085834.jpeg,clear,-4.0557990074157715,
C:\Users\arpitasharma2\OneDrive - Deloitte (O365D)\Desktop\DIU\SNAP\SNAP\11870_2202003045_LD_32536_2025-02-21R2122025073551.jpeg,clear,-4.777164459228516,
C:\Users\arpitasharma2\OneDrive - Deloitte (O365D)\Desktop\DIU\SNAP\SNAP\11871_2202003045_LD_32536_2025-02-19R1922025082125.jpeg,clear,-4.540322780609131,
C:\Users\arpitasharma2\OneDrive - Deloitte (O365D)\Desktop\DIU\SNAP\SNAP\11871_2202003045_LD_32536_2025-02-20R2022025085846.jpeg,clear,-4.1381072998046875,
C:\Users\arpitasharma2\OneDrive - Deloitte (O365D)\Desktop\DIU\SNAP\SNAP\11871_2202003045_LD_32536_2025-02-21R2122025073605.jpeg,clear,-3.0237905979156494,
C:\Users\arpitasharma2\OneDrive - Deloitte (O365D)\Desktop\DIU\SNAP\SNAP\11872_2202003045_LD_32536_2025-02-19R1922025082139.jpeg,clear,-4.587700366973877,
C:\Users\arpitasharma2\OneDrive - Deloitte (O365D)\Desktop\DIU\SNAP\SNAP\11872_2202003045_LD_32536_2025-02-20R2022025085908.jpeg,clear,-3.270920515060425,
C:\Users\arpitasharma2\OneDrive - Deloitte (O365D)\Desktop\DIU\SNAP\SNAP\11872_2202003045_LD_32536_2025-02-21R2122025073619.jpeg,clear,-3.669926166534424,
C:\Users\arpitasharma2\OneDrive - Deloitte (O365D)\Desktop\DIU\SNAP\SNAP\11873_2202003045_LD_32536_2025-02-19R1922025082212.jpeg,clear,-4.573522090911865,
C:\Users\arpitasharma2\OneDrive - Deloitte (O365D)\Desktop\DIU\SNAP\SNAP\11873_2202003045_LD_32536_2025-02-20R2022025015656.jpeg,clear,-3.2818846702575684,
C:\Users\arpitasharma2\OneDrive - Deloitte (O365D)\Desktop\DIU\SNAP\SNAP\11873_2202003045_LD_32536_2025-02-21R2122025073632.jpeg,clear,-5.388907432556152,
C:\Users\arpitasharma2\OneDrive - Deloitte (O365D)\Desktop\DIU\SNAP\SNAP\11874_2202003045_LD_32536_2025-02-19R1922025082226.jpeg,clear,-3.4878315925598145,
C:\Users\arpitasharma2\OneDrive - Deloitte (O365D)\Desktop\DIU\SNAP\SNAP\11874_2202003045_LD_32536_2025-02-20R2022025085937.jpeg,clear,-3.9271457195281982,
C:\Users\arpitasharma2\OneDrive - Deloitte (O365D)\Desktop\DIU\SNAP\SNAP\11874_2202003045_LD_32536_2025-02-21R2122025073653.jpeg,clear,-2.782214403152466,
C:\Users\arpitasharma2\OneDrive - Deloitte (O365D)\Desktop\DIU\SNAP\SNAP\11875_2202003045_LD_32536_2025-02-19R1922025082247.jpeg,clear,-4.830677032470703,
C:\Users\arpitasharma2\OneDrive - Deloitte (O365D)\Desktop\DIU\SNAP\SNAP\11875_2202003045_LD_32536_2025-02-20R2022025015716.jpeg,clear,-4.446185111999512,
C:\Users\arpitasharma2\OneDrive - Deloitte (O365D)\Desktop\DIU\SNAP\SNAP\11875_2202003045_LD_32536_2025-02-21R2122025073714.jpeg,clear,-3.871875524520874,
C:\Users\arpitasharma2\OneDrive - Deloitte (O365D)\Desktop\DIU\SNAP\SNAP\11876_2202003045_LD_32536_2025-02-19R1922025082308.jpeg,clear,-3.658557891845703,
C:\Users\arpitasharma2\OneDrive - Deloitte (O365D)\Desktop\DIU\SNAP\SNAP\11876_2202003045_LD_32536_2025-02-20R2022025085955.jpeg,clear,-5.222815036773682,
C:\Users\arpitasharma2\OneDrive - Deloitte (O365D)\Desktop\DIU\SNAP\SNAP\11876_2202003045_LD_32536_2025-02-21R2122025073731.jpeg,clear,-3.4527230262756348,
C:\Users\arpitasharma2\OneDrive - Deloitte (O365D)\Desktop\DIU\SNAP\SNAP\11877_2202003045_LD_32536_2025-02-19R1922025082327.jpeg,clear,-3.78715181350708,
C:\Users\arpitasharma2\OneDrive - Deloitte (O365D)\Desktop\DIU\SNAP\SNAP\11877_2202003045_LD_32536_2025-02-20R2022025090025.jpeg,clear,-4.9070963859558105,
C:\Users\arpitasharma2\OneDrive - Deloitte (O365D)\Desktop\DIU\SNAP\SNAP\11877_2202003045_LD_32536_2025-02-21R2122025073750.jpeg,clear,-4.264761447906494,
C:\Users\arpitasharma2\OneDrive - Deloitte (O365D)\Desktop\DIU\SNAP\SNAP\11878_2202003045_LD_32536_2025-02-19R1922025082531.jpeg,clear,-4.285637855529785,
C:\Users\arpitasharma2\OneDrive - Deloitte (O365D)\Desktop\DIU\SNAP\SNAP\11878_2202003045_LD_32536_2025-02-20R2022025090053.jpeg,clear,-4.426255702972412,
C:\Users\arpitasharma2\OneDrive - Deloitte (O365D)\Desktop\DIU\SNAP\SNAP\11878_2202003045_LD_32536_2025-02-21R2122025073800.jpeg,clear,-3.382176637649536,
C:\Users\arpitasharma2\OneDrive - Deloitte (O365D)\Desktop\DIU\SNAP\SNAP\11879_2202003073_LD_32539_2025-02-19R1922025075418.jpeg,clear,-5.7346320152282715,
C:\Users\arpitasharma2\OneDrive - Deloitte (O365D)\Desktop\DIU\SNAP\SNAP\11879_2202003073_LD_32539_2025-02-20R2022025065543.jpeg,clear,-4.543824195861816,
C:\Users\arpitasharma2\OneDrive - Deloitte (O365D)\Desktop\DIU\SNAP\SNAP\11879_2202003073_LD_32539_2025-02-21R2122025063541.jpeg,clear,-5.0388569831848145,
C:\Users\arpitasharma2\OneDrive - Deloitte (O365D)\Desktop\DIU\SNAP\SNAP\11880_2202003073_LD_32539_2025-02-19R1922025075431.jpeg,clear,-3.9293203353881836,
C:\Users\arpitasharma2\OneDrive - Deloitte (O365D)\Desktop\DIU\SNAP\SNAP\11880_2202003073_LD_32539_2025-02-20R2022025065553.jpeg,clear,-4.601207256317139,
C:\Users\arpitasharma2\OneDrive - Deloitte (O365D)\Desktop\DIU\SNAP\SNAP\11880_2202003073_LD_32539_2025-02-21R2122025063553.jpeg,clear,-6.183390140533447,
C:\Users\arpitasharma2\OneDrive - Deloitte (O365D)\Desktop\DIU\SNAP\SNAP\11881_2202003073_LD_32539_2025-02-19R1922025075442.jpeg,clear,-5.073271751403809,
C:\Users\arpitasharma2\OneDrive - Deloitte (O365D)\Desktop\DIU\SNAP\SNAP\11881_2202003073_LD_32539_2025-02-20R2022025065602.jpeg,clear,-5.286949157714844,
C:\Users\arpitasharma2\OneDrive - Deloitte (O365D)\Desktop\DIU\SNAP\SNAP\11881_2202003073_LD_32539_2025-02-21R2122025063601.jpeg,clear,-5.5932135581970215,
C:\Users\arpitasharma2\OneDrive - Deloitte (O365D)\Desktop\DIU\SNAP\SNAP\11882_2202003073_LD_32539_2025-02-19R1922025075504.jpeg,clear,-4.756534099578857,
C:\Users\arpitasharma2\OneDrive - Deloitte (O365D)\Desktop\DIU\SNAP\SNAP\11882_2202003073_LD_32539_2025-02-20R2022025065616.jpeg,clear,-4.136224746704102,
C:\Users\arpitasharma2\OneDrive - Deloitte (O365D)\Desktop\DIU\SNAP\SNAP\11882_2202003073_LD_32539_2025-02-21R2122025063612.jpeg,clear,-5.689514636993408,
C:\Users\arpitasharma2\OneDrive - Deloitte (O365D)\Desktop\DIU\SNAP\SNAP\11883_2202003073_LD_32539_2025-02-19R1922025075516.jpeg,clear,-5.05900764465332,
C:\Users\arpitasharma2\OneDrive - Deloitte (O365D)\Desktop\DIU\SNAP\SNAP\11883_2202003073_LD_32539_2025-02-20R2022025065638.jpeg,clear,-4.244030952453613,
C:\Users\arpitasharma2\OneDrive - Deloitte (O365D)\Desktop\DIU\SNAP\SNAP\11883_2202003073_LD_32539_2025-02-21R2122025063635.jpeg,clear,-5.883901119232178,
C:\Users\arpitasharma2\OneDrive - Deloitte (O365D)\Desktop\DIU\SNAP\SNAP\11884_2202003073_LD_32539_2025-02-19R1922025024000.jpeg,clear,-5.395646572113037,
C:\Users\arpitasharma2\OneDrive - Deloitte (O365D)\Desktop\DIU\SNAP\SNAP\11885_2202003073_LD_32539_2025-02-19R1922025024019.jpeg,clear,-4.51138973236084,
C:\Users\arpitasharma2\OneDrive - Deloitte (O365D)\Desktop\DIU\SNAP\SNAP\11886_2202003073_LD_32539_2025-02-19R1922025024032.jpeg,clear,-5.195597171783447,
C:\Users\arpitasharma2\OneDrive - Deloitte (O365D)\Desktop\DIU\SNAP\SNAP\11887_2202003073_LD_32539_2025-02-19R1922025024057.jpeg,clear,-4.81912899017334,
C:\Users\arpitasharma2\OneDrive - Deloitte (O365D)\Desktop\DIU\SNAP\SNAP\11888_2202003073_LD_32539_2025-02-19R1922025024110.jpeg,clear,-7.186944007873535,
C:\Users\arpitasharma2\OneDrive - Deloitte (O365D)\Desktop\DIU\SNAP\SNAP\11889_2202003073_LD_32539_2025-02-19R1922025022209.jpeg,recaptured,0.5470598340034485,
C:\Users\arpitasharma2\OneDrive - Deloitte (O365D)\Desktop\DIU\SNAP\SNAP\11889_2202003073_LD_32539_2025-02-21R2122025064233.jpeg,clear,-4.561436176300049,
C:\Users\arpitasharma2\OneDrive - Deloitte (O365D)\Desktop\DIU\SNAP\SNAP\11890_2202003073_LD_32539_2025-02-20R2022025071900.jpeg,clear,-4.886959075927734,
C:\Users\arpitasharma2\OneDrive - Deloitte (O365D)\Desktop\DIU\SNAP\SNAP\11890_2202003073_LD_32539_2025-02-21R2122025064253.jpeg,clear,-6.210264682769775,
C:\Users\arpitasharma2\OneDrive - Deloitte (O365D)\Desktop\DIU\SNAP\SNAP\11891_2202003073_LD_32539_2025-02-20R2022025071921.jpeg,clear,-3.809931516647339,
C:\Users\arpitasharma2\OneDrive - Deloitte (O365D)\Desktop\DIU\SNAP\SNAP\11891_2202003073_LD_32539_2025-02-21R2122025064321.jpeg,clear,-5.4610795974731445,
C:\Users\arpitasharma2\OneDrive - Deloitte (O365D)\Desktop\DIU\SNAP\SNAP\11892_2202003073_LD_32539_2025-02-20R2022025071941.jpeg,clear,-6.12147855758667,
C:\Users\arpitasharma2\OneDrive - Deloitte (O365D)\Desktop\DIU\SNAP\SNAP\11894_2202003069_LD_32542_2025-02-19R1922025074846.jpeg,clear,-4.276432037353516,
C:\Users\arpitasharma2\OneDrive - Deloitte (O365D)\Desktop\DIU\SNAP\SNAP\11894_2202003069_LD_32542_2025-02-20R2022025074447.jpeg,clear,-5.277924537658691,
C:\Users\arpitasharma2\OneDrive - Deloitte (O365D)\Desktop\DIU\SNAP\SNAP\11894_2202003069_LD_32542_2025-02-21R2122025070518.jpeg,clear,-4.6720781326293945,
C:\Users\arpitasharma2\OneDrive - Deloitte (O365D)\Desktop\DIU\SNAP\SNAP\11895_2202003069_LD_32542_2025-02-19R1922025075000.jpeg,clear,-5.535887718200684,
C:\Users\arpitasharma2\OneDrive - Deloitte (O365D)\Desktop\DIU\SNAP\SNAP\11895_2202003069_LD_32542_2025-02-20R2022025074553.jpeg,clear,-4.391173362731934,
C:\Users\arpitasharma2\OneDrive - Deloitte (O365D)\Desktop\DIU\SNAP\SNAP\11895_2202003069_LD_32542_2025-02-21R2122025070503.jpeg,clear,-5.869523048400879,
C:\Users\arpitasharma2\OneDrive - Deloitte (O365D)\Desktop\DIU\SNAP\SNAP\11896_2202003069_LD_32542_2025-02-19R1922025075229.jpeg,clear,-5.6076884269714355,
C:\Users\arpitasharma2\OneDrive - Deloitte (O365D)\Desktop\DIU\SNAP\SNAP\11896_2202003069_LD_32542_2025-02-20R2022025074608.jpeg,clear,-4.584493637084961,
C:\Users\arpitasharma2\OneDrive - Deloitte (O365D)\Desktop\DIU\SNAP\SNAP\11896_2202003069_LD_32542_2025-02-21R2122025070528.jpeg,clear,-4.7277960777282715,
C:\Users\arpitasharma2\OneDrive - Deloitte (O365D)\Desktop\DIU\SNAP\SNAP\11897_2202003069_LD_32542_2025-02-19R1922025075055.jpeg,clear,-4.596661567687988,
C:\Users\arpitasharma2\OneDrive - Deloitte (O365D)\Desktop\DIU\SNAP\SNAP\11897_2202003069_LD_32542_2025-02-20R2022025074627.jpeg,clear,-4.453996181488037,
C:\Users\arpitasharma2\OneDrive - Deloitte (O365D)\Desktop\DIU\SNAP\SNAP\11897_2202003069_LD_32542_2025-02-21R2122025070539.jpeg,clear,-5.961493968963623,
C:\Users\arpitasharma2\OneDrive - Deloitte (O365D)\Desktop\DIU\SNAP\SNAP\11898_2202003069_LD_32542_2025-02-19R1922025075127.jpeg,clear,-3.8156673908233643,
C:\Users\arpitasharma2\OneDrive - Deloitte (O365D)\Desktop\DIU\SNAP\SNAP\11898_2202003069_LD_32542_2025-02-20R2022025074640.jpeg,clear,-4.090883255004883,
C:\Users\arpitasharma2\OneDrive - Deloitte (O365D)\Desktop\DIU\SNAP\SNAP\11898_2202003069_LD_32542_2025-02-21R2122025070553.jpeg,clear,-5.997666358947754,
C:\Users\arpitasharma2\OneDrive - Deloitte (O365D)\Desktop\DIU\SNAP\SNAP\11899_2202003069_LD_32542_2025-02-19R1922025075138.jpeg,clear,-3.0527334213256836,
C:\Users\arpitasharma2\OneDrive - Deloitte (O365D)\Desktop\DIU\SNAP\SNAP\11899_2202003069_LD_32542_2025-02-21R2122025070606.jpeg,clear,-5.635497093200684,
C:\Users\arpitasharma2\OneDrive - Deloitte (O365D)\Desktop\DIU\SNAP\SNAP\11900_2202003069_LD_32542_2025-02-19R1922025023035.jpeg,clear,-3.8687751293182373,
C:\Users\arpitasharma2\OneDrive - Deloitte (O365D)\Desktop\DIU\SNAP\SNAP\11900_2202003069_LD_32542_2025-02-19R1922025023052.jpeg,clear,-3.8687751293182373,
C:\Users\arpitasharma2\OneDrive - Deloitte (O365D)\Desktop\DIU\SNAP\SNAP\11900_2202003069_LD_32542_2025-02-19R1922025080920.jpeg,clear,-3.8687751293182373,
C:\Users\arpitasharma2\OneDrive - Deloitte (O365D)\Desktop\DIU\SNAP\SNAP\11900_2202003069_LD_32542_2025-02-19R1922025081111.jpeg,clear,-3.8687751293182373,
C:\Users\arpitasharma2\OneDrive - Deloitte (O365D)\Desktop\DIU\SNAP\SNAP\11900_2202003069_LD_32542_2025-02-19R1922025081119.jpeg,clear,-3.8687751293182373,
C:\Users\arpitasharma2\OneDrive - Deloitte (O365D)\Desktop\DIU\SNAP\SNAP\11900_2202003069_LD_32542_2025-02-19R1922025081126.jpeg,clear,-3.8687751293182373,
C:\Users\arpitasharma2\OneDrive - Deloitte (O365D)\Desktop\DIU\SNAP\SNAP\11900_2202003069_LD_32542_2025-02-19R1922025081133.jpeg,clear,-3.8687751293182373,
C:\Users\arpitasharma2\OneDrive - Deloitte (O365D)\Desktop\DIU\SNAP\SNAP\11900_2202003069_LD_32542_2025-02-19R1922025081338.jpeg,clear,-3.8687751293182373,
C:\Users\arpitasharma2\OneDrive - Deloitte (O365D)\Desktop\DIU\SNAP\SNAP\11900_2202003069_LD_32542_2025-02-19R1922025081347.jpeg,clear,-3.8687751293182373,
C:\Users\arpitasharma2\OneDrive - Deloitte (O365D)\Desktop\DIU\SNAP\SNAP\11900_2202003069_LD_32542_2025-02-19R1922025081401.jpeg,clear,-3.8687751293182373,
C:\Users\arpitasharma2\OneDrive - Deloitte (O365D)\Desktop\DIU\SNAP\SNAP\11900_2202003069_LD_32542_2025-02-19R1922025081913.jpeg,clear,-3.8687751293182373,
C:\Users\arpitasharma2\OneDrive - Deloitte (O365D)\Desktop\DIU\SNAP\SNAP\11900_2202003069_LD_32542_2025-02-19R1922025082002.jpeg,clear,-3.8687751293182373,
C:\Users\arpitasharma2\OneDrive - Deloitte (O365D)\Desktop\DIU\SNAP\SNAP\11900_2202003069_LD_32542_2025-02-19R1922025082007.jpeg,clear,-3.8687751293182373,
C:\Users\arpitasharma2\OneDrive - Deloitte (O365D)\Desktop\DIU\SNAP\SNAP\11900_2202003069_LD_32542_2025-02-19R1922025082011.jpeg,clear,-3.8687751293182373,
C:\Users\arpitasharma2\OneDrive - Deloitte (O365D)\Desktop\DIU\SNAP\SNAP\11900_2202003069_LD_32542_2025-02-19R1922025082032.jpeg,clear,-3.8687751293182373,
C:\Users\arpitasharma2\OneDrive - Deloitte (O365D)\Desktop\DIU\SNAP\SNAP\11900_2202003069_LD_32542_2025-02-19R1922025082038.jpeg,clear,-3.8687751293182373,
C:\Users\arpitasharma2\OneDrive - Deloitte (O365D)\Desktop\DIU\SNAP\SNAP\11900_2202003069_LD_32542_2025-02-19R1922025091217.jpeg,clear,-3.8687751293182373,
C:\Users\arpitasharma2\OneDrive - Deloitte (O365D)\Desktop\DIU\SNAP\SNAP\11900_2202003069_LD_32542_2025-02-19R1922025091221.jpeg,clear,-3.8687751293182373,
C:\Users\arpitasharma2\OneDrive - Deloitte (O365D)\Desktop\DIU\SNAP\SNAP\11900_2202003069_LD_32542_2025-02-21R2122025065212.jpeg,clear,-4.902442455291748,
C:\Users\arpitasharma2\OneDrive - Deloitte (O365D)\Desktop\DIU\SNAP\SNAP\11901_2202003069_LD_32542_2025-02-19R1922025081148.jpeg,clear,-5.360720634460449,
C:\Users\arpitasharma2\OneDrive - Deloitte (O365D)\Desktop\DIU\SNAP\SNAP\11901_2202003069_LD_32542_2025-02-20R2022025074924.jpeg,clear,-5.378783702850342,
C:\Users\arpitasharma2\OneDrive - Deloitte (O365D)\Desktop\DIU\SNAP\SNAP\11901_2202003069_LD_32542_2025-02-21R2122025065228.jpeg,clear,-4.801241397857666,
C:\Users\arpitasharma2\OneDrive - Deloitte (O365D)\Desktop\DIU\SNAP\SNAP\11902_2202003069_LD_32542_2025-02-19R1922025081218.jpeg,clear,-5.5246710777282715,
C:\Users\arpitasharma2\OneDrive - Deloitte (O365D)\Desktop\DIU\SNAP\SNAP\11902_2202003069_LD_32542_2025-02-20R2022025074945.jpeg,clear,-3.810065746307373,
C:\Users\arpitasharma2\OneDrive - Deloitte (O365D)\Desktop\DIU\SNAP\SNAP\11902_2202003069_LD_32542_2025-02-21R2122025065243.jpeg,clear,-4.827986240386963,
C:\Users\arpitasharma2\OneDrive - Deloitte (O365D)\Desktop\DIU\SNAP\SNAP\11903_2202003069_LD_32542_2025-02-19R1922025081231.jpeg,clear,-5.755066871643066,
C:\Users\arpitasharma2\OneDrive - Deloitte (O365D)\Desktop\DIU\SNAP\SNAP\11903_2202003069_LD_32542_2025-02-20R2022025075000.jpeg,clear,-4.593287944793701,
C:\Users\arpitasharma2\OneDrive - Deloitte (O365D)\Desktop\DIU\SNAP\SNAP\11903_2202003069_LD_32542_2025-02-21R2122025065300.jpeg,clear,-5.594287872314453,
C:\Users\arpitasharma2\OneDrive - Deloitte (O365D)\Desktop\DIU\SNAP\SNAP\11904_2202003069_LD_32542_2025-02-19R1922025081258.jpeg,clear,-4.862358093261719,
C:\Users\arpitasharma2\OneDrive - Deloitte (O365D)\Desktop\DIU\SNAP\SNAP\11904_2202003069_LD_32542_2025-02-20R2022025075023.jpeg,clear,-4.658614635467529,
C:\Users\arpitasharma2\OneDrive - Deloitte (O365D)\Desktop\DIU\SNAP\SNAP\11904_2202003069_LD_32542_2025-02-21R2122025065337.jpeg,clear,-4.460816860198975,
C:\Users\arpitasharma2\OneDrive - Deloitte (O365D)\Desktop\DIU\SNAP\SNAP\11905_2202003069_LD_32542_2025-02-19R1922025081315.jpeg,clear,-4.596651554107666,
C:\Users\arpitasharma2\OneDrive - Deloitte (O365D)\Desktop\DIU\SNAP\SNAP\11905_2202003069_LD_32542_2025-02-20R2022025075041.jpeg,clear,-4.807292461395264,
C:\Users\arpitasharma2\OneDrive - Deloitte (O365D)\Desktop\DIU\SNAP\SNAP\11905_2202003069_LD_32542_2025-02-21R2122025065358.jpeg,clear,-4.9068403244018555,
C:\Users\arpitasharma2\OneDrive - Deloitte (O365D)\Desktop\DIU\SNAP\SNAP\11906_2202003069_LD_32542_2025-02-19R1922025081327.jpeg,clear,-5.142439365386963,
C:\Users\arpitasharma2\OneDrive - Deloitte (O365D)\Desktop\DIU\SNAP\SNAP\11906_2202003069_LD_32542_2025-02-20R2022025075055.jpeg,clear,-4.743179798126221,
C:\Users\arpitasharma2\OneDrive - Deloitte (O365D)\Desktop\DIU\SNAP\SNAP\11906_2202003069_LD_32542_2025-02-21R2122025065414.jpeg,clear,-5.007437705993652,
C:\Users\arpitasharma2\OneDrive - Deloitte (O365D)\Desktop\DIU\SNAP\SNAP\11907_2202003006_LD_32546_2025-02-19R1922025072758.jpeg,clear,-5.593352317810059,
C:\Users\arpitasharma2\OneDrive - Deloitte (O365D)\Desktop\DIU\SNAP\SNAP\11907_2202003006_LD_32546_2025-02-20R2022025074518.jpeg,clear,-5.764060020446777,
C:\Users\arpitasharma2\OneDrive - Deloitte (O365D)\Desktop\DIU\SNAP\SNAP\11907_2202003006_LD_32546_2025-02-21R2122025065313.jpeg,clear,-5.0863847732543945,
C:\Users\arpitasharma2\OneDrive - Deloitte (O365D)\Desktop\DIU\SNAP\SNAP\11908_2202003006_LD_32546_2025-02-19R1922025072825.jpeg,clear,-5.872524738311768,
C:\Users\arpitasharma2\OneDrive - Deloitte (O365D)\Desktop\DIU\SNAP\SNAP\11908_2202003006_LD_32546_2025-02-20R2022025074529.jpeg,clear,-5.741984844207764,
C:\Users\arpitasharma2\OneDrive - Deloitte (O365D)\Desktop\DIU\SNAP\SNAP\11908_2202003006_LD_32546_2025-02-21R2122025065322.jpeg,clear,-4.58079195022583,
C:\Users\arpitasharma2\OneDrive - Deloitte (O365D)\Desktop\DIU\SNAP\SNAP\11909_2202003006_LD_32546_2025-02-19R1922025072836.jpeg,clear,-5.826273441314697,
C:\Users\arpitasharma2\OneDrive - Deloitte (O365D)\Desktop\DIU\SNAP\SNAP\11909_2202003006_LD_32546_2025-02-20R2022025074544.jpeg,clear,-5.862189292907715,
C:\Users\arpitasharma2\OneDrive - Deloitte (O365D)\Desktop\DIU\SNAP\SNAP\11909_2202003006_LD_32546_2025-02-21R2122025065333.jpeg,clear,-5.139532089233398,
C:\Users\arpitasharma2\OneDrive - Deloitte (O365D)\Desktop\DIU\SNAP\SNAP\11910_2202003006_LD_32546_2025-02-19R1922025072847.jpeg,clear,-5.58134651184082,
C:\Users\arpitasharma2\OneDrive - Deloitte (O365D)\Desktop\DIU\SNAP\SNAP\11910_2202003006_LD_32546_2025-02-20R2022025074555.jpeg,clear,-5.199367523193359,
C:\Users\arpitasharma2\OneDrive - Deloitte (O365D)\Desktop\DIU\SNAP\SNAP\11910_2202003006_LD_32546_2025-02-21R2122025065343.jpeg,clear,-4.173622131347656,
C:\Users\arpitasharma2\OneDrive - Deloitte (O365D)\Desktop\DIU\SNAP\SNAP\11911_2202003006_LD_32546_2025-02-19R1922025072923.jpeg,clear,-5.048066139221191,
C:\Users\arpitasharma2\OneDrive - Deloitte (O365D)\Desktop\DIU\SNAP\SNAP\11911_2202003006_LD_32546_2025-02-20R2022025074613.jpeg,clear,-5.2032294273376465,
C:\Users\arpitasharma2\OneDrive - Deloitte (O365D)\Desktop\DIU\SNAP\SNAP\11911_2202003006_LD_32546_2025-02-21R2122025065357.jpeg,clear,-5.4371185302734375,
C:\Users\arpitasharma2\OneDrive - Deloitte (O365D)\Desktop\DIU\SNAP\SNAP\11912_2202003006_LD_32546_2025-02-19R1922025072936.jpeg,clear,-5.454219818115234,
